id,type,name,state,region,total_inflow,total_outflow,total_flow,edge_count,lat,lon,coordinate_status,geocode_priority,geocode_query,notes
NJLL-TX1,transplant_center,Virtua Our Lady of Lourdes Hospital,New Jersey,Region  2,130,0,130,18,,,missing,2,"Virtua Our Lady of Lourdes Hospital, New Jersey (transplant center hospital)",
SCPG-TX1,transplant_center,Prisma Health Greenville Memorial Hospital,South Carolina,Region  11,129,0,129,19,34.8196,-82.4104,facility_or_city,2,"Prisma Health Greenville Memorial Hospital, South Carolina (transplant center hospital)",nominatim_batch;review
KYJH-TX1,transplant_center,Jewish Hospital,Kentucky,Region  11,127,0,127,27,38.2503,-85.7502,facility_or_city,2,"Jewish Hospital, Kentucky (transplant center hospital)",nominatim_batch;review
FLLM-TX1,transplant_center,Largo Medical Center,Florida,Region  3,121,0,121,21,27.9599,-82.7413,facility_or_city,2,"Largo Medical Center, Florida (transplant center hospital)",nominatim_batch;review
MOLH-TX1,transplant_center,St Luke's Hospital of Kansas City,Missouri,Region  8,118,0,118,21,39.0483,-94.5911,facility_or_city,2,"St Luke's Hospital of Kansas City, Missouri (transplant center hospital)",nominatim_batch;review
SCLA-TX1,transplant_center,MUSC Lancaster,South Carolina,Region  11,117,0,117,15,34.7178,-80.7884,facility_or_city,2,"MUSC Lancaster, South Carolina (transplant center hospital)",nominatim_batch;review
TXAS-TX1,transplant_center,Baylor  Scott and White All Saints Medical Center-Fort Worth,Texas,Region  4,114,0,114,9,,,missing,2,"Baylor  Scott and White All Saints Medical Center-Fort Worth, Texas (transplant center hospital)",
HIQM-TX1,transplant_center,The Queen's Medical Center,Hawaii,Region  6,112,0,112,2,21.3081,-157.8539,facility_or_city,2,"The Queen's Medical Center, Hawaii (transplant center hospital)",nominatim_batch;review
MIBH-TX1,transplant_center,Corewell Health William Beaumont University Hospital,Michigan,Region  10,109,0,109,23,,,missing,2,"Corewell Health William Beaumont University Hospital, Michigan (transplant center hospital)",
NYEC-TX1,transplant_center,Erie County Medical Center,New York,Region  9,107,0,107,36,42.9263,-78.8325,facility_or_city,2,"Erie County Medical Center, New York (transplant center hospital)",nominatim_batch;review
ILVA-TX1,transplant_center,Edward Hines Jr. Veterans Administration Medical Center,Illinois,Region  7,105,0,105,19,,,missing,2,"Edward Hines Jr. Veterans Administration Medical Center, Illinois (transplant center hospital)",
COPM-TX1,transplant_center,AdventHealth Porter,Colorado,Region  8,104,0,104,10,39.6718,-104.9741,facility_or_city,2,"AdventHealth Porter, Colorado (transplant center hospital)",nominatim_batch;review
IAIV-TX1,transplant_center,University of Iowa Hospitals and Clinics Transplant Programs,Iowa,Region  8,103,0,103,25,,,missing,2,"University of Iowa Hospitals and Clinics Transplant Programs, Iowa (transplant center hospital)",
MISH-TX1,transplant_center,Corewell Health Grand Rapids Hospitals,Michigan,Region  10,103,0,103,35,,,missing,2,"Corewell Health Grand Rapids Hospitals, Michigan (transplant center hospital)",
NJRW-TX1,transplant_center,Robert Wood Johnson University Hospital,New Jersey,Region  2,101,0,101,20,40.4953,-74.4496,facility_or_city,2,"Robert Wood Johnson University Hospital, New Jersey (transplant center hospital)",nominatim_batch;review
PRSJ-TX1,transplant_center,Auxilio Mutuo Hospital,Puerto Rico,Region  3,94,0,94,5,18.4096,-66.0511,facility_or_city,2,"Auxilio Mutuo Hospital, Puerto Rico (transplant center hospital)",nominatim_batch;review
MOSL-TX1,transplant_center,SSM Health Saint Louis University Hospital,Missouri,Region  8,93,0,93,16,38.6242,-90.2392,facility_or_city,2,"SSM Health Saint Louis University Hospital, Missouri (transplant center hospital)",nominatim_batch;review
VANG-TX1,transplant_center,Sentara Norfolk General Hospital,Virginia,Region  11,93,0,93,21,36.8625,-76.3038,facility_or_city,2,"Sentara Norfolk General Hospital, Virginia (transplant center hospital)",nominatim_batch;review
TXDR-TX1,transplant_center,Doctor's Hospital at Renaissance,Texas,Region  4,90,0,90,21,,,missing,2,"Doctor's Hospital at Renaissance, Texas (transplant center hospital)",
WASH-TX1,transplant_center,Providence Sacred Heart Medical Center & Children's Hospital,Washington,Region  6,90,0,90,5,,,missing,2,"Providence Sacred Heart Medical Center & Children's Hospital, Washington (transplant center hospital)",
CASH-TX1,transplant_center,Sharp Memorial Hospital,California,Region  5,86,0,86,19,32.7997,-117.1544,facility_or_city,2,"Sharp Memorial Hospital, California (transplant center hospital)",nominatim_batch;review
LAWK-TX1,transplant_center,Willis-Knighton Medical Center,Louisiana,Region  3,86,0,86,14,32.4849,-93.7787,facility_or_city,2,"Willis-Knighton Medical Center, Louisiana (transplant center hospital)",nominatim_batch;review
INSV-TX1,transplant_center,Ascension St. Vincent Hospital,Indiana,Region  10,85,0,85,22,37.9829,-87.4389,facility_or_city,2,"Ascension St. Vincent Hospital, Indiana (transplant center hospital)",nominatim_batch;review
NCEC-TX1,transplant_center,ECU Health Medical Center,North Carolina,Region  11,85,0,85,16,35.6076,-77.4029,facility_or_city,2,"ECU Health Medical Center, North Carolina (transplant center hospital)",nominatim_batch;review
TXPL-TX1,transplant_center,Medical City Fort Worth,Texas,Region  4,85,0,85,11,32.7357,-97.3451,facility_or_city,2,"Medical City Fort Worth, Texas (transplant center hospital)",nominatim_batch;review
TXSW-TX1,transplant_center,Scott and White Memorial Hospital,Texas,Region  4,85,0,85,16,,,missing,2,"Scott and White Memorial Hospital, Texas (transplant center hospital)",
COSL-TX1,transplant_center,Presbyterian/St Luke's Medical Center,Colorado,Region  8,82,0,82,15,39.7472,-104.967,facility_or_city,2,"Presbyterian/St Luke's Medical Center, Colorado (transplant center hospital)",nominatim_batch;review
WISL-TX1,transplant_center,Aurora St. Luke's Medical Center,Wisconsin,Region  7,82,0,82,18,42.99,-87.9504,facility_or_city,2,"Aurora St. Luke's Medical Center, Wisconsin (transplant center hospital)",nominatim_batch;review
WVCA-TX1,transplant_center,Charleston Area Medical Center,West Virginia,Region  2,79,0,79,18,38.3301,-81.6027,facility_or_city,2,"Charleston Area Medical Center, West Virginia (transplant center hospital)",nominatim_batch;review
WAVM-TX1,transplant_center,Virginia Mason Medical Center,Washington,Region  6,78,0,78,7,47.6102,-122.3279,facility_or_city,2,"Virginia Mason Medical Center, Washington (transplant center hospital)",nominatim_batch;review
PAGM-TX1,transplant_center,Geisinger Medical Center,Pennsylvania,Region  2,77,0,77,15,40.9681,-76.6046,facility_or_city,2,"Geisinger Medical Center, Pennsylvania (transplant center hospital)",nominatim_batch;review
ORGS-TX1,transplant_center,Legacy Good Samaritan Hospital and Medical Center,Oregon,Region  6,74,0,74,7,,,missing,2,"Legacy Good Samaritan Hospital and Medical Center, Oregon (transplant center hospital)",
CASJ-TX1,transplant_center,Saint Joseph Hospital,California,Region  5,72,0,72,11,33.7821,-117.864,facility_or_city,2,"Saint Joseph Hospital, California (transplant center hospital)",nominatim_batch;review
OKMD-TX1,transplant_center,OU Medical Center,Oklahoma,Region  4,71,0,71,12,35.4813,-97.5011,facility_or_city,2,"OU Medical Center, Oklahoma (transplant center hospital)",nominatim_batch;review
MISM-TX1,transplant_center,Mercy Health Saint Mary's,Michigan,Region  10,68,0,68,14,,,missing,2,"Mercy Health Saint Mary's, Michigan (transplant center hospital)",
MORH-TX1,transplant_center,Research Medical Center,Missouri,Region  8,67,0,67,12,39.0099,-94.5597,facility_or_city,2,"Research Medical Center, Missouri (transplant center hospital)",nominatim_batch;review
TXJS-TX1,transplant_center,University of Texas Medical Branch at Galveston,Texas,Region  4,66,0,66,12,29.312,-94.7763,facility_or_city,2,"University of Texas Medical Branch at Galveston, Texas (transplant center hospital)",nominatim_batch;review
DCGW-TX1,transplant_center,George Washington University Hospital,District of Columbia,Region  2,65,0,65,18,38.9014,-77.0506,facility_or_city,2,"George Washington University Hospital, District of Columbia (transplant center hospital)",nominatim_batch;review
ORVA-TX1,transplant_center,VA Portland Health Care System,Oregon,Region  6,65,0,65,6,,,missing,2,"VA Portland Health Care System, Oregon (transplant center hospital)",
CAPC-TX1,transplant_center,Lucile Salter Packard Children's Hospital at Stanford,California,Region  5,62,0,62,16,,,missing,2,"Lucile Salter Packard Children's Hospital at Stanford, California (transplant center hospital)",
GAMC-TX1,transplant_center,"Wellstar MCG Health, affiliated with Medical College of Georgia",Georgia,Region  3,59,0,59,11,,,missing,2,"Wellstar MCG Health, affiliated with Medical College of Georgia, Georgia (transplant center hospital)",
OHCM-TX1,transplant_center,Children's Hospital Medical Center,Ohio,Region  11,57,0,57,23,39.1409,-84.5023,facility_or_city,2,"Children's Hospital Medical Center, Ohio (transplant center hospital)",nominatim_batch;review
TXCM-TX1,transplant_center,Children's Medical Center of Dallas,Texas,Region  4,56,0,56,16,32.8095,-96.8375,facility_or_city,2,"Children's Medical Center of Dallas, Texas (transplant center hospital)",nominatim_batch;review
ILCH-TX1,transplant_center,Advocate Christ Medical Center,Illinois,Region  7,55,0,55,16,41.7218,-87.7302,facility_or_city,2,"Advocate Christ Medical Center, Illinois (transplant center hospital)",nominatim_batch;review
NYUM-TX1,transplant_center,State University of New York Upstate Medical University,New York,Region  9,55,0,55,17,43.0408,-76.1391,facility_or_city,2,"State University of New York Upstate Medical University, New York (transplant center hospital)",nominatim_batch;review
ILCM-TX1,transplant_center,Ann & Robert H. Lurie Children's Hospital of Chicago,Illinois,Region  7,54,0,54,17,41.8454,-87.9083,facility_or_city,2,"Ann & Robert H. Lurie Children's Hospital of Chicago, Illinois (transplant center hospital)",nominatim_batch;review
TNUK-TX1,transplant_center,University of Tennessee Medical Center at Knoxville,Tennessee,Region  11,54,0,54,16,,,missing,2,"University of Tennessee Medical Center at Knoxville, Tennessee (transplant center hospital)",
OHTC-TX1,transplant_center,The Christ Hospital,Ohio,Region  11,53,0,53,16,39.1208,-84.5111,facility_or_city,2,"The Christ Hospital, Ohio (transplant center hospital)",nominatim_batch;review
CACL-TX1,transplant_center,Children's Hospital Los Angeles,California,Region  5,52,0,52,9,34.0977,-118.2901,facility_or_city,2,"Children's Hospital Los Angeles, California (transplant center hospital)",nominatim_batch;review
TXHH-TX1,transplant_center,"Memorial Hermann Hospital, University of Texas at Houston",Texas,Region  4,52,0,52,14,,,missing,2,"Memorial Hermann Hospital, University of Texas at Houston, Texas (transplant center hospital)",
PACH-TX1,transplant_center,UPMC Children's Hospital of Pittsburgh,Pennsylvania,Region  2,51,0,51,22,40.4672,-79.9532,facility_or_city,2,"UPMC Children's Hospital of Pittsburgh, Pennsylvania (transplant center hospital)",nominatim_batch;review
PAVA-TX1,transplant_center,VA Pittsburgh Healthcare System,Pennsylvania,Region  2,51,0,51,16,40.4468,-79.9621,facility_or_city,2,"VA Pittsburgh Healthcare System, Pennsylvania (transplant center hospital)",nominatim_batch;review
AZUA-TX1,transplant_center,Banner University Medical Center-Tucson,Arizona,Region  5,50,0,50,12,32.2412,-110.9456,facility_or_city,2,"Banner University Medical Center-Tucson, Arizona (transplant center hospital)",nominatim_batch;review
CALA-TX1,transplant_center,Harbor UCLA Medical Center,California,Region  5,50,0,50,5,33.8294,-118.2948,facility_or_city,2,"Harbor UCLA Medical Center, California (transplant center hospital)",nominatim_batch;review
PADV-OP1,source_dsa,Gift of Life Donor Program,Pennsylvania,Region  2,0,1810,1810,124,39.9526,-75.1652,city_approx,3,"Gift of Life Donor Program, Pennsylvania (organ procurement)",city_approx:Philadelphia;high
CAOP-OP1,source_dsa,OneLegacy,California,Region  5,0,1767,1767,92,34.1336,-117.9073,city_approx,3,"OneLegacy, California (organ procurement)",city_approx:Los Angeles area (OneLegacy);high
TXSB-OP1,source_dsa,Southwest Transplant Alliance,Texas,Region  4,0,1372,1372,127,32.7767,-96.797,city_approx,3,"Southwest Transplant Alliance, Texas (organ procurement)",city_approx:Dallas;high
GALL-OP1,source_dsa,LifeLink of Georgia,Georgia,Region  3,0,1245,1245,123,33.749,-84.388,city_approx,3,"LifeLink of Georgia, Georgia (organ procurement)",city_approx:Atlanta;high
WALC-OP1,source_dsa,LifeCenter Northwest,Washington,Region  6,0,1224,1224,113,47.6145,-122.186,city_approx,3,"LifeCenter Northwest, Washington (organ procurement)",city_approx:Bellevue;high
TXGC-OP1,source_dsa,LifeGift Organ Donation Center,Texas,Region  4,0,1218,1218,116,29.7604,-95.3698,city_approx,3,"LifeGift Organ Donation Center, Texas (organ procurement)",city_approx:Houston;high
TNDS-OP1,source_dsa,Tennessee Donor Services,Tennessee,Region  11,0,1212,1212,131,36.1627,-86.7816,city_approx,3,"Tennessee Donor Services, Tennessee (organ procurement)",city_approx:Nashville;high
CADN-OP1,source_dsa,Donor Network West,California,Region  5,0,1145,1145,79,37.7799,-121.978,city_approx,3,"Donor Network West, California (organ procurement)",city_approx:San Ramon;medium
AZOB-OP1,source_dsa,Donor Network of Arizona,Arizona,Region  5,0,1121,1121,89,33.4484,-112.074,city_approx,3,"Donor Network of Arizona, Arizona (organ procurement)",city_approx:Phoenix;high
CORS-OP1,source_dsa,Donor Alliance,Colorado,Region  8,0,937,937,108,39.7392,-104.9903,city_approx,3,"Donor Alliance, Colorado (organ procurement)",city_approx:Denver;high
MNOP-OP1,source_dsa,LifeSource Upper Midwest Organ Procurement Organization,South Dakota,Region  7,0,885,885,113,44.975,-93.225,city_approx,3,"LifeSource Upper Midwest Organ Procurement Organization, South Dakota (organ procurement)",city_approx:Minneapolis;medium
AZMC-TX1,transplant_center,Mayo Clinic Hospital Arizona,Arizona,Region  5,806,0,806,42,33.5044,-112.074,city_approx,3,"Mayo Clinic Hospital Arizona, Arizona (transplant center hospital)",city_approx:Phoenix;high
GAEM-TX1,transplant_center,Emory University Hospital,Georgia,Region  3,724,0,724,49,33.7925,-84.3244,city_approx,3,"Emory University Hospital, Georgia (transplant center hospital)",city_approx:Atlanta;high
TXMH-TX1,transplant_center,Houston Methodist Hospital,Texas,Region  4,689,0,689,48,29.7097,-95.3984,city_approx,3,"Houston Methodist Hospital, Texas (transplant center hospital)",city_approx:Houston;high
UTOP-OP1,source_dsa,DonorConnect,Utah,Region  5,0,585,585,79,40.7608,-111.891,city_approx,3,"DonorConnect, Utah (organ procurement)",city_approx:Salt Lake City;high
MOCH-TX1,transplant_center,St. Louis Children's Hospital at Washington University Medical Center,Missouri,Region  8,49,0,49,22,,,missing,3,"St. Louis Children's Hospital at Washington University Medical Center, Missouri (transplant center hospital)",
TXFW-TX1,transplant_center,Texas Health Harris Methodist Fort Worth Hospital,Texas,Region  4,49,0,49,7,,,missing,3,"Texas Health Harris Methodist Fort Worth Hospital, Texas (transplant center hospital)",
TXVA-TX1,transplant_center,Michael E. DeBakey VA Medical Center,Texas,Region  4,49,0,49,10,29.7019,-95.3889,facility_or_city,3,"Michael E. DeBakey VA Medical Center, Texas (transplant center hospital)",nominatim_batch;review
NYSB-TX1,transplant_center,University Hospital of State University of New York at Stony Brook,New York,Region  9,47,0,47,10,,,missing,3,"University Hospital of State University of New York at Stony Brook, New York (transplant center hospital)",
DECC-TX1,transplant_center,Christiana Care Health Services,Delaware,Region  2,46,0,46,16,,,missing,3,"Christiana Care Health Services, Delaware (transplant center hospital)",
GAEH-TX1,transplant_center,Children’s Healthcare of Atlanta - Arthur M. Blank Hospital,Georgia,Region  3,45,0,45,19,33.8317,-84.3299,facility_or_city,3,"Children’s Healthcare of Atlanta - Arthur M. Blank Hospital, Georgia (transplant center hospital)",nominatim_batch;review
ILSF-TX1,transplant_center,OSF Saint Francis Medical Center,Illinois,Region  7,44,0,44,10,40.7024,-89.59,facility_or_city,3,"OSF Saint Francis Medical Center, Illinois (transplant center hospital)",nominatim_batch;review
WACH-TX1,transplant_center,Seattle Children's Hospital,Washington,Region  6,42,0,42,4,47.6631,-122.2825,facility_or_city,3,"Seattle Children's Hospital, Washington (transplant center hospital)",nominatim_batch;review
MACH-TX1,transplant_center,Boston Children's Hospital,Massachusetts,Region  1,41,0,41,19,42.3372,-71.1057,facility_or_city,3,"Boston Children's Hospital, Massachusetts (transplant center hospital)",nominatim_batch;review
TXLP-TX1,transplant_center,Las Palmas Medical Center,Texas,Region  4,41,0,41,6,31.77,-106.4983,facility_or_city,3,"Las Palmas Medical Center, Texas (transplant center hospital)",nominatim_batch;review
CAGH-TX1,transplant_center,Scripps Green Hospital,California,Region  5,40,0,40,8,32.8963,-117.2426,facility_or_city,3,"Scripps Green Hospital, California (transplant center hospital)",nominatim_batch;review
PAHH-TX1,transplant_center,Pinnacle Health System at Harrisburg Hospital,Pennsylvania,Region  2,40,0,40,17,,,missing,3,"Pinnacle Health System at Harrisburg Hospital, Pennsylvania (transplant center hospital)",
NJBI-TX1,transplant_center,Newark Beth Israel Medical Center,New Jersey,Region  2,39,0,39,20,40.7103,-74.2126,facility_or_city,3,"Newark Beth Israel Medical Center, New Jersey (transplant center hospital)",nominatim_batch;review
MNHC-TX1,transplant_center,Hennepin County Medical Center,Minnesota,Region  7,38,0,38,7,44.9712,-93.2604,facility_or_city,3,"Hennepin County Medical Center, Minnesota (transplant center hospital)",nominatim_batch;review
NJUH-TX1,transplant_center,University Hospital,New Jersey,Region  2,38,0,38,12,40.7405,-74.1912,facility_or_city,3,"University Hospital, New Jersey (transplant center hospital)",nominatim_batch;review
UTPC-TX1,transplant_center,Primary Children's Hospital,Utah,Region  5,38,0,38,12,40.7713,-111.8389,facility_or_city,3,"Primary Children's Hospital, Utah (transplant center hospital)",nominatim_batch;review
PACP-TX1,transplant_center,Children's Hospital of Philadelphia,Pennsylvania,Region  2,37,0,37,17,39.9477,-75.195,facility_or_city,3,"Children's Hospital of Philadelphia, Pennsylvania (transplant center hospital)",nominatim_batch;review
IAIM-TX1,transplant_center,Iowa Methodist Medical Center,Iowa,Region  8,36,0,36,6,41.5898,-93.6348,facility_or_city,3,"Iowa Methodist Medical Center, Iowa (transplant center hospital)",nominatim_batch;review
NYDS-TX1,transplant_center,"State University of New York, Downstate Medical Center",New York,Region  9,36,0,36,13,,,missing,3,"State University of New York, Downstate Medical Center, New York (transplant center hospital)",
DCWH-TX1,transplant_center,Washington Hospital Center,District of Columbia,Region  2,35,0,35,17,38.9287,-77.0148,facility_or_city,3,"Washington Hospital Center, District of Columbia (transplant center hospital)",nominatim_batch;review
OHCH-TX1,transplant_center,Nationwide Children's Hospital,Ohio,Region  11,34,0,34,18,39.9521,-82.979,facility_or_city,3,"Nationwide Children's Hospital, Ohio (transplant center hospital)",nominatim_batch;review
OKSJ-TX1,transplant_center,St John Medical Center,Oklahoma,Region  4,34,0,34,7,36.134,-95.9689,facility_or_city,3,"St John Medical Center, Oklahoma (transplant center hospital)",nominatim_batch;review
TXPM-TX1,transplant_center,Parkland Health and Hospital System,Texas,Region  4,33,0,33,7,,,missing,3,"Parkland Health and Hospital System, Texas (transplant center hospital)",
NDSL-TX1,transplant_center,Sanford Medical Center Fargo,North Dakota,Region  7,31,0,31,8,46.8455,-96.8768,facility_or_city,3,"Sanford Medical Center Fargo, North Dakota (transplant center hospital)",nominatim_batch;review
COCH-TX1,transplant_center,Children's Hospital Colorado,Colorado,Region  8,30,0,30,9,39.7452,-104.9678,facility_or_city,3,"Children's Hospital Colorado, Colorado (transplant center hospital)",nominatim_batch;review
NYAM-TX1,transplant_center,Albany Medical Center Hospital,New York,Region  9,30,0,30,11,42.6533,-73.7772,facility_or_city,3,"Albany Medical Center Hospital, New York (transplant center hospital)",nominatim_batch;review
RIRH-TX1,transplant_center,Rhode Island Hospital,Rhode Island,Region  1,30,0,30,7,41.8111,-71.409,facility_or_city,3,"Rhode Island Hospital, Rhode Island (transplant center hospital)",nominatim_batch;review
MABS-TX1,transplant_center,Baystate Medical Center,Massachusetts,Region  1,28,0,28,5,42.1215,-72.603,facility_or_city,3,"Baystate Medical Center, Massachusetts (transplant center hospital)",nominatim_batch;review
NMPH-TX1,transplant_center,Presbyterian Hospital,New Mexico,Region  5,28,0,28,4,35.0809,-106.6341,facility_or_city,3,"Presbyterian Hospital, New Mexico (transplant center hospital)",nominatim_batch;review
FLSH-TX1,transplant_center,Ascension Sacred Heart Pensacola,Florida,Region  3,27,0,27,9,30.4771,-87.2123,facility_or_city,3,"Ascension Sacred Heart Pensacola, Florida (transplant center hospital)",nominatim_batch;review
MISJ-TX1,transplant_center,Ascension St. John Hospital,Michigan,Region  10,26,0,26,9,42.6705,-82.945,facility_or_city,3,"Ascension St. John Hospital, Michigan (transplant center hospital)",nominatim_batch;review
MNAN-TX1,transplant_center,Abbott Northwestern Hospital,Minnesota,Region  7,26,0,26,9,44.9537,-93.2613,facility_or_city,3,"Abbott Northwestern Hospital, Minnesota (transplant center hospital)",nominatim_batch;review
TNEM-TX1,transplant_center,Erlanger Medical Center,Tennessee,Region  11,26,0,26,9,,,missing,3,"Erlanger Medical Center, Tennessee (transplant center hospital)",
AZCH-TX1,transplant_center,Phoenix Children's Hospital,Arizona,Region  5,25,0,25,8,33.4789,-112.0411,facility_or_city,3,"Phoenix Children's Hospital, Arizona (transplant center hospital)",nominatim_batch;review
NMAQ-TX1,transplant_center,"University Hospital, University of New Mexico Health Sciences Center",New Mexico,Region  5,25,0,25,4,,,missing,3,"University Hospital, University of New Mexico Health Sciences Center, New Mexico (transplant center hospital)",
ALCH-TX1,transplant_center,Children's of Alabama,Alabama,Region  3,24,0,24,10,33.5047,-86.8056,facility_or_city,3,"Children's of Alabama, Alabama (transplant center hospital)",nominatim_batch;review
VAHD-TX1,transplant_center,Henrico Doctors' Hospital,Virginia,Region  11,23,0,23,9,37.6033,-77.5415,facility_or_city,3,"Henrico Doctors' Hospital, Virginia (transplant center hospital)",nominatim_batch;review
MABU-TX1,transplant_center,Boston Medical Center,Massachusetts,Region  1,21,0,21,4,42.3342,-71.0746,facility_or_city,3,"Boston Medical Center, Massachusetts (transplant center hospital)",nominatim_batch;review
MEMC-TX1,transplant_center,Maine Medical Center,Maine,Region  1,20,0,20,3,43.6532,-70.2763,facility_or_city,3,"Maine Medical Center, Maine (transplant center hospital)",nominatim_batch;review
MOCM-TX1,transplant_center,Children's Mercy Hospital,Missouri,Region  8,20,0,20,11,39.0844,-94.5775,facility_or_city,3,"Children's Mercy Hospital, Missouri (transplant center hospital)",nominatim_batch;review
CAMB-TX1,transplant_center,UCSF Medical Center at Mission Bay,California,Region  5,19,0,19,7,37.7659,-122.3908,facility_or_city,3,"UCSF Medical Center at Mission Bay, California (transplant center hospital)",nominatim_batch;review
DCWR-TX1,transplant_center,Walter Reed National Military Medical Center at Bethesda,District of Columbia,Region  2,19,0,19,13,,,missing,3,"Walter Reed National Military Medical Center at Bethesda, District of Columbia (transplant center hospital)",
ILMM-TX1,transplant_center,Springfield Memorial Hospital,Illinois,Region  7,19,0,19,7,42.1222,-72.6047,facility_or_city,3,"Springfield Memorial Hospital, Illinois (transplant center hospital)",nominatim_batch;review
SDMK-TX1,transplant_center,Avera McKennan Hospital,South Dakota,Region  7,19,0,19,6,43.5343,-96.7138,facility_or_city,3,"Avera McKennan Hospital, South Dakota (transplant center hospital)",nominatim_batch;review
SDSV-TX1,transplant_center,Sanford Health/USD Medical Center,South Dakota,Region  7,19,0,19,5,,,missing,3,"Sanford Health/USD Medical Center, South Dakota (transplant center hospital)",
WVWU-TX1,transplant_center,West Virginia University Hospitals Inc.,West Virginia,Region  2,19,0,19,13,,,missing,3,"West Virginia University Hospitals Inc., West Virginia (transplant center hospital)",
CACH-TX1,transplant_center,Rady Children's Hospital and Health Center,California,Region  5,17,0,17,6,,,missing,3,"Rady Children's Hospital and Health Center, California (transplant center hospital)",
WICH-TX1,transplant_center,Children's Hospital of Wisconsin,Wisconsin,Region  7,17,0,17,10,43.0422,-88.0235,facility_or_city,3,"Children's Hospital of Wisconsin, Wisconsin (transplant center hospital)",nominatim_batch;review
TNLB-TX1,transplant_center,Le Bonheur Children's Medical Center,Tennessee,Region  11,16,0,16,9,,,missing,3,"Le Bonheur Children's Medical Center, Tennessee (transplant center hospital)",
TXDM-TX1,transplant_center,North Austin Medical Center,Texas,Region  4,16,0,16,5,,,missing,3,"North Austin Medical Center, Texas (transplant center hospital)",
NHDH-TX1,transplant_center,Mary Hitchcock Memorial Hospital,New Hampshire,Region  1,14,0,14,6,,,missing,3,"Mary Hitchcock Memorial Hospital, New Hampshire (transplant center hospital)",
NYVA-TX1,transplant_center,James J. Peters VA Medical Center,New York,Region  9,14,0,14,6,,,missing,3,"James J. Peters VA Medical Center, New York (transplant center hospital)",
TXUC-TX1,transplant_center,University Children's Health,Texas,Region  4,14,0,14,4,,,missing,3,"University Children's Health, Texas (transplant center hospital)",
CASG-TX1,transplant_center,Sutter Medical Center Sacramento,California,Region  5,13,0,13,8,38.5715,-121.4687,facility_or_city,3,"Sutter Medical Center Sacramento, California (transplant center hospital)",nominatim_batch;review
MICH-TX1,transplant_center,Children's Hospital of Michigan,Michigan,Region  10,13,0,13,8,42.3519,-83.0548,facility_or_city,3,"Children's Hospital of Michigan, Michigan (transplant center hospital)",nominatim_batch;review
ORSV-TX1,transplant_center,Providence St. Vincent Medical Center,Oregon,Region  6,13,0,13,6,45.5109,-122.7741,facility_or_city,3,"Providence St. Vincent Medical Center, Oregon (transplant center hospital)",nominatim_batch;review
PAHE-TX1,transplant_center,Penn State Milton S Hershey Medical Center,Pennsylvania,Region  2,13,0,13,9,40.2654,-76.6732,facility_or_city,3,"Penn State Milton S Hershey Medical Center, Pennsylvania (transplant center hospital)",nominatim_batch;review
SCCH-TX1,transplant_center,MUSC Children's Hospital,South Carolina,Region  11,13,0,13,7,,,missing,3,"MUSC Children's Hospital, South Carolina (transplant center hospital)",
MOUM-TX1,transplant_center,University of Missouri Hospital and Clinics,Missouri,Region  8,12,0,12,7,,,missing,3,"University of Missouri Hospital and Clinics, Missouri (transplant center hospital)",
DCCH-TX1,transplant_center,Children's National Medical Center,District of Columbia,Region  2,11,0,11,8,,,missing,3,"Children's National Medical Center, District of Columbia (transplant center hospital)",
LACH-TX1,transplant_center,Children's Hospital,Louisiana,Region  3,11,0,11,4,30.0064,-90.1926,facility_or_city,3,"Children's Hospital, Louisiana (transplant center hospital)",nominatim_batch;review
NYCC-TX1,transplant_center,Long Island Jewish Medical Center-Cohen Children's Medical Center,New York,Region  9,11,0,11,7,,,missing,3,"Long Island Jewish Medical Center-Cohen Children's Medical Center, New York (transplant center hospital)",
KYKC-TX1,transplant_center,Norton Children's Hospital,Kentucky,Region  11,10,0,10,7,38.2484,-85.7497,facility_or_city,3,"Norton Children's Hospital, Kentucky (transplant center hospital)",nominatim_batch;review
TXDL-TX1,transplant_center,Dell Children's Medical Center,Texas,Region  4,10,0,10,7,,,missing,3,"Dell Children's Medical Center, Texas (transplant center hospital)",
ARBH-TX1,transplant_center,Baptist Medical Center,Arkansas,Region  3,9,0,9,6,35.4887,-92.0578,facility_or_city,3,"Baptist Medical Center, Arkansas (transplant center hospital)",nominatim_batch;review
TNBM-TX1,transplant_center,Baptist Memorial Hospital,Tennessee,Region  11,9,0,9,5,36.023,-88.4124,facility_or_city,3,"Baptist Memorial Hospital, Tennessee (transplant center hospital)",nominatim_batch;review
TXLM-TX1,transplant_center,Covenant Medical Center,Texas,Region  4,9,0,9,3,33.5769,-101.8921,facility_or_city,3,"Covenant Medical Center, Texas (transplant center hospital)",nominatim_batch;review
DEAI-TX1,transplant_center,Nemours Children's Hospital Delaware,Delaware,Region  2,8,0,8,6,,,missing,3,"Nemours Children's Hospital Delaware, Delaware (transplant center hospital)",
FLHM-TX1,transplant_center,Halifax Health,Florida,Region  3,8,0,8,4,29.2549,-81.1199,facility_or_city,3,"Halifax Health, Florida (transplant center hospital)",nominatim_batch;review
MOCG-TX1,transplant_center,Cardinal Glennon Children's Hospital,Missouri,Region  8,8,0,8,6,38.6258,-90.2385,facility_or_city,3,"Cardinal Glennon Children's Hospital, Missouri (transplant center hospital)",nominatim_batch;review
